#
# Factorizations of Mersenne numbers 2**n-1 for n<=1200
#
# format:  an entry
#    n: a.b.c.d
# means that 2**n-1 == a*b*c*d
#
# Repeated factors occur according to their multiplicity.
# Composite factors have the letter C prepended.
# The first such entry appears with n=787
#
# Extracted from:
#   J.Brillhart, D.H.Lehmer, J.L.Selfridge, B.Tuckerman, S.S.Wagstaff Jr.:
#   {Factorizations of $b^n +-1 b=2,3,5,6,10,11$ up to high powers},
#   Contemporary Mathematics, Volume~22, Second Edition,
#   American Mathematical Society, 1988
#   (online version of June-2006)
#.

1: 1
837: 7.73.16183.34039.262657.1437967.2147483647.833732508401263.1127316245518063.658812288653553079.2034439836951867299888617.3186418650378855816266192655911225553697020947121667130570638415384086800735996607897963726061288515062075095074552286604510989443433986867492469263
838: 3.839.5867.903780021613921.5800422716722833271214743.548560489336890960473978059.10287968884341772230096159036619433593.29919490848598531825060153417921002916701815927.140218822707485169044055428988288042447908215432246815852158858072198555895717462599488300190371
839: 26849.138561000316919.377801626929390823.113910681722635191781067775764311.22896492725473729252775049721372386001517616720738640677702244640115992881686954509887884498034915413780013699315805090463370326763073567630359469495994773510181155342534075910698453209
840: 3.3.5.5.7.7.11.13.17.29.31.41.43.61.71.113.127.151.211.241.281.331.337.421.1321.1429.3361.5419.14449.29191.61681.86171.106681.122921.127681.152041.664441.1130641.1564921.7416361.15790321.47392381.755667361.4562284561.88959882481.146919792181.1041815865690181.84179842077657862011867889681.54169520413224311136354324156824071681
841: 233.1103.2089.C27312187167948796049898887842782596405655381943670578373120353781997447000328700858938482409418918448758778194857586271196003004729048486053340769161697167767956404785889687728602979284674332324623675660860406658739006337124213538943374972682241
842: 3.4211.614002928307599.32983076027612611.12996623037294014057591212988182028173802393910829199191218499846140826287303581583005154159743906016002531.8819779591697258388298117725624832271141577326602771028307143781815455970700534027206522451123308835472505327249
843: 7.80929.1390916281.2475486361.48009215293052652841860443273079338843737271906291675944391068955229998769420319.626322472637042112379617556574437460372478130091490111806135154280070248067062629972139895896953692975358576879266688023648639640273675162065398163911
844: 3.5.4643.15193.9878177.95110361.5344743097.199061567251.18455044087121.60272956433838849161.22481127512575175864234185190299.3593875704495823757388199894268773153439.178325724886188112393573476458482965256782477560753.6920400848110359047653995057624941367485834954585997077
845: 31.4057.8191.4493034001.6740339310641.145295143558111.3340762283952395329506327023033.53928095661079461754990292241379839311.287282708715244103685014077967167854244103153501447576012208890261261392713614451150289222934411457607080252131792042266424438261450262286271
846: 3.3.3.7.19.73.283.2351.4513.1681003.13264529.85693033.4375578271.35273039401.111349165273.165768537521.6596828416459.646675035253258729.1617189999730415801728461273583.65822575300775658772854198368766558032903129506601623.241158858171883059466688969410187157879210229879717221093613507
847: 23.89.127.727.581283643249112959.42262784685026262370553.1786393878363164227858270210279.113142799252453400220392999832423508498728340683265893942884779891405154616489685946541744845361233716750436338418830063524491880812827227290596039580920461575454031931161719113
848: 3.5.17.107.257.1697.6361.69431.15358129.20394401.586477649.1692645313.28059810762433.1801439824104653.10920513604018498900801.20946001591429012199281424246257.99335205800663868215396640964567095667094665346141013294320587365443384719802857319737050495099341955640963272958071602273
849: 7.9623.18679.147727.68492481833.353712117583777.29940168528270618887118001.23579543011798993222850893929565870383844167873851502677311057483194673.1180760527724987440933938277330997607446702472478168408717286286262591667681315716737061008644889015639927997281559028479
850: 3.11.31.251.601.1801.4051.43691.131071.91362251.5046718903451.9520972806333758431.26831423036065352611.4777345536534924905725989065906794483551790056167373849557595739795782900601.2069237502716464794985816105550982396339012259800336045348830659287429006970383760001800897298401
851: 47.223.178481.616318177.1530328553290391228929969.11862938913865507127049391.717380630460226230305860936849190480084224719404904576848566002303176824107337578481502878716197281526142915571451045986237554671234201774006774449712687051888722024398492314919663183687169
852: 3.3.5.7.13.569.853.5113.17467.66457.102241.189997.228479.266677.1396429.18369973.48544121.56409643.148587949.212885833.4999465853.5585522857.40524027877.472287102421.13952598148481.20111008087273.2849881972114740679.4205268574191396793.203525545766301306933226271929.2646185328486854129693169911139349
853: 2065711807.513740645819473.4727997228805279065233.C11970035237896393385957838089603037192611285645265421944968022114432818122539194603019447133397148415406073837251642561500924177504483511508143130425850649632976327801924278410366010164414568098394520335715039457
854: 3.43.127.33282089.57461778571.768614336404564651.2305843009213693951.1340235308854811506044205739394787.45388918821243922076531264049185505868800192485507712713181818563.35560193412972319062061768261639727517478499914167548496031688280584977077562191671059223282469465959
855: 7.31.73.151.191.631.23311.32377.524287.1212847.93507247.420778751.30327152671.709018264240844065111.1491477035689218775711.25349242986637720573561.3042645634792541312037847.158362232618940822526398920291451047671.112662327875512312448286206338953839918447853551167124756114011227377881
856: 3.5.17.643.857.843589.4209809.13012913.8174912477117.23528569104401.37866809061660057264219253397.84115747449047881488635567801.162259276829213363391578010288127.992005069953996722026755979686303668059315249.750305988172977439124935900508680523429897046359842693070433217278337
857: 6857.C140143233788391662452429369261365739864066680468767165333931912209073478199688152051519397027604260864607687684941271578715966808412817141243323172823378716710673041576729696645630513166955025926346421218242895748542260959270764327149755079125954280480903
858: 3.3.7.23.67.79.89.683.859.2003.2731.8191.20857.121369.599479.724153.22366891.6156182033.10425285443.17286204937.158822951431.15500487753323.5782172113400990737.1065107717756542892882802586807.8340357737139637289786276330761.167833515549285827885461382441449.185074846248319535013227469188526344689
859: 7215601.13183242101527799620391251382520507315529510625017.C40408389115643940521033480968678506700953715205316912938887204062563858647028004670539633098136029193976662157464610911705434456944861732186510748004762758405328979466396236111507945374914053285803350311
860: 3.5.5.11.31.41.173.431.1721.9719.101653.129001.370661.500177.1952201.2099863.9084611.731516431.4538991421.514851898711.1759217765581.2932031007403.260125854015641.1401345270171101.297927289744047764444862191.59904608378705661377430182608711698924130721.1131832377932535124189124787988905860893840561
861: 7.7.127.337.5167.13367.3887047.164511353.17137716527.177722253954175633.209530011998277670096922500900062393290897233.51954390877748655744256192963206220919272895548843817842228913.5006626876280190496416642758625512424067738181047826160968250705189421057250536688879283251582041
862: 3.863.3449.36238481.76859369.558062249.4642152737.1807447391779.37452571239931.142850312799017452169.1807482391092819529831423005040763105191863029850140579776353298087457.27306093454857278136151466787158724903415193508113091644798914026250805107043994199261467851009282903867
863: 8258911.169382737.175642891399.C250301670437372055737456788094723521445798087795983998955766469572754560685406244955708917857044190910702704872995627746636018960937964808050481172876228806686676079316451052390620652470298457913605558106246721479975553099263477951399
864: 3.3.3.3.5.7.13.17.19.37.73.97.109.193.241.257.433.577.673.1153.6337.38737.65537.87211.246241.262657.279073.22253377.33975937.209924353.4261383649.38941695937.278452876033.487824887233.68016300334849.138991501037953.24929060818265360451708193.7311824282729722035859309520826138827918372038863677678267962656996811009
865: 31.730753.1505447.526769431.70084436712553223.155285743288572277679887.1258272604747852197232741210941833731855257332095240527500356058501701460863450835930666270197833475895189565478632457967802546928810527714118442244703933699968719579474980372595868500608837526185081
866: 3.2837017.22086765417396827057.737748363812546584876297.5028667832511715101284999.270704078857734344240200528055897595961633472511075822112527121.2606183132138030764546859544508036625264200226623778027104271451894363041937476932557423900859378779986059264324844085017443
867: 7.103.2143.11119.131071.5266159.12761663.179058312604392742511009.3320934994356628805321733520790947608989420068445023.10935039603457223930026068138268212812482601727481911326232229911799266958341862951077343379443162529093392869819337559671165321303898435382582250258622977039
868: 3.5.29.43.113.127.5209.5581.8681.31249.49477.62497.384773.16233337.715827883.2147483647.6268703933840364033151.378428804431424484082633.776729668507005203702993.139335546032913681584758997.140508608590164280225934233098866842745808905947.867988564747274927163124868127898657976489313137639569
869: 23.89.2687.202029703.361592639.1113491139767.239506881856626095535121.36731710627728342866552138021938777226402784059107000502441998452078171980290184568488533379870560708887929721624739276585607332494596314146828057017496779052812081040459672546329591405967012062807529521
870: 3.3.7.11.31.59.151.233.331.1103.2089.4177.3033169.7060051.7553921.23476081.24578371.9857737155463.96076791871613611.256582225885581001782477601.999802854724715300883845411.2679895157783862814690027494144991.178137551056208627463817592059032323866951.5118520748107713872196889605626300465168091691
871: 8191.15679.95860519.193707721.761838257287.12708237958354187384010097.791926693391795441127294795391450663.137403482726882442386895575645854007713.6266909033486349145236251830018206078737744299061051815412019896976704558419841975840406610944103583171294531372305770361260097
872: 3.5.17.5669.598193.104124649.666184021.745988807.74323515777853.1746518852140345553.171857646012809566969.870035986098720987332873.2077756847362348863128179.35695338233523972669330604417.576694829762330794568961139476826913.847676809695323228372386223737948820266344360100553839813537
873: 7.73.11447.132697.272959.9449353.2065304407.5434876633.7969524463.13842607235828485645766393.1170711644777651877659556633665719.21698965559461003965073675349879690425070563888163817782536115817713874113945263812490629925867658076950469188382253139569022738861697946929865939667767
874: 3.47.7867.174763.178481.524287.2796203.3198841.5579617.6203145044672921.668214452631436913.315929758125865060721.1905976815426273605733466333451.76477819765444619368130651164956718316971995659.728853407707467208421993458966504139019157860437186335406130262344738292438484569798131887
875: 31.71.127.601.1801.39551.122921.60816001.269089806001.4710883168879506001.725688486718330087751.535347624791488552837151.5718039518555007627381367067387326475271823586132366619744957152669711690408574488925071259305573647810815919209500241631788149240057412005278225084826899525751
876: 3.3.5.7.13.293.439.877.1753.3943.9929.1013533.2298041.371335727233.704710824913.9361973132609.649301712182209.9070197542196643.671165898617413417.1795918038741070627.4815314615204347717321.9444732965601851473921.142406868765525436670617.3278244690156222434135906137.18478609113710122023550126425157
877: 35081.1436527.1839699736969340949026772071177.4478527345975241075738524755872079528958635991.C2426823897740521871358050077978548270356369169858920055316001626238737543956741884688508977082673772430933692083180285944173725894314917788842645762469500115886775910459988933319
878: 3.3740281.104110607.5612260289.78527789689.127321491658223.122551752733003055543.6563213024281378912864020513717469284499.43738605422458594461749425887615137142500083312917612669874016537.873880146833642190373525520936770796845382029997855219402285283144955696825577908510162169
879: 7.1759.288313.142891999.4010077111.12760970401.4703954662078801.40122362455616221971122353.94031095460270951212691599.396645227028138890415611220710757921643910743103031701971222447.22058216476354148174340292661422016859535838566235695959824441565750734320744258662775535748560023
880: 3.5.5.11.11.17.23.31.41.89.257.353.397.683.881.2113.2971.3191.47521.61681.109121.148721.201961.229153.48912491.89119361.119782433.2931542417.3404676001.4278255361.43872038849.415878438361.3630105520141.11035465708081.2546717317681681.127886114126296744221796660380215073025601.3959230115153309849247403143218625469852321
881: 26431.609975771894476528674847741770477550690431975984816508022169315752408668993737964630175742325288277204552613243684812253451253427056346412559151033770967839107719594288877646641877521578455691636766459660797203894013905167748331753651455643293131241572177344321
882: 3.3.3.7.7.7.19.43.73.127.337.883.3529.5419.22051.92737.126127.309583.311347.649657.748819.5828257.77158673929.4363953127297.4432676798593.26032885845392093851.2741672362528725535068727.4487533753346305838985313.1996187656530838599012839257.169462032913464877812492288268723.7086423574853972147970086088434689
883: 8831.63577.258777491057348926546569104663.443863831326542584020317023592602458976184738286563439813696497033662511606494382446876111354608315626382578430394796618282635752589251784923553130431442003423564123278814185982282179829752549591088968545118781515935018648914047
884: 3.5.53.137.157.443.953.1327.1613.2731.8191.26317.43691.131071.1210509821.2291059412513.4714692062809.6670914925963435577.1118498440898880562062959177194663477.2380142106509122200127345885819001687213.4507513575406446515845401458366741487526913.2365454398418399772605086209214363458552839866247069233
885: 7.31.151.4721.132751.179951.184081.5794391.128818831.3812358161.27989941729.3203431780337.452824604065751.9213624084535989031.2756788662198217256191.4410975230650827973711.29293922760297928248078770598052610852712405023442274675016645233570497812348935888398085451640486701886767775742174681
886: 3.887.48731.489333371.207818990653657.2036829768181123.203369567047358792597230853956871186267775970073.766506724027386556749116942627320053266817922278079798057.123219439267346362049744425289349676468781136823956005602631224069302162695430546376768705960936201429580820215522273
887: 16173559.139714099995626040378049.2382154297313396649423300881.C191686015984588963006352092332232382071949182288818186598188329579114607646619951469953769354021146007560515419669908122562456374014054664687369578648814363227579561390243750761263170801441821455339757619420137
888: 3.3.5.7.13.17.149.223.241.593.1777.3109.3331.17539.92353.126097.321679.532801.854257.25781083.26295457.184481113.231769777.319020217.616318177.1398316729.4345052821.107775231312019.85337232196804809313.1453030298001690873541.20988936657440586486151264256610222593863921.1167921844796930836978129504180973017018182961
889: 127.127.170141183460469231731687303715884105727.1504004909926131633188840257128563607541163140104723054723183378190537555932072058265677602337213984792802468007992843498623739068694344880627731976582462714986041644019253711037305513830373917224858668705029882514901678735617
890: 3.11.31.179.2671.7121.62020897.131865932411.18584774046020617.40853155149612675915761.618970019642690137449562111.1460384540571001412284141831845453026637206635511.1213879697009617667840625625239307278583085260903037111.347845646370185161095967265379428963144557189176373959511073050525241
891: 7.23.73.89.199.1783.2593.71119.153649.262657.599479.8950393.97685839.33057806959.12430037668834128259094186647.170886618823141738081830950807292771648313599433.162395453880679626976948802659318287464839269423776929238860749460670217598671007563737736550442141312167882823739728942052405438289
892: 3.5.11597.18287.196687.1466449.2916841.6530333.95768689.219256122131.52016435676012089.6912010464887165201.1469495262398780123809.596242599987116128415063.5150313398606574060240971858429891941.2705981985587527191852752325795076108854553.20493495920905043950407650450918171260318303154708405513
893: 2351.4513.524287.13264529.6705767506519.C133462344705100282929113838613878123658616314836012513293998970901154360874310511950250640291320457329719284473417502433108446692688815820378122067679795919221556698787592890335941506234791004374480157989295973232434285803382370622494361
894: 3.3.7.1193.650833.38369587.19687929049.86656268566282183151.8235109336690846723986161.7984559573504259856359124657.8622186599991634321861907987522778823799744005651006554580680854177065460635939.72751284869088788795301631728906362894695299875729701287430721838248329952225963533888951
895: 31.359.1433.21481.6917353530526492681.78961972629651529859281.380175443574763153088777745842279962515778711.1489459109360039866456940197095433721664951999121.1696067654151459074824290253436397570222341162468471.1469858445003146449098764792932819841831626969291017637154102921731006991
896: 3.5.17.29.43.113.127.257.449.641.2689.5153.65537.274177.1489153.6700417.15790321.183076097.54410972897.67280421310721.358429848460993.167773885276849215533569.37414057161322375957408148834323969.26459340441441866087731114978932791810378456514228699635808330483947834929412856490368283423658331445600601857
897: 7.47.79.599.8191.121369.178481.9341359.14718679249.10052678938039.13444476836590589479.51441563151591093599.260242449712509916159.1537526783273536776150319235903170205959819485321159180650397325688028293946582263261957598097436550149727758914860073386697409601201694581574168811926672318471
898: 3.194867.1256303.4332851.6871197486841.3578620616468306981503.179293953141823358107657.526385733768051189441947168504909159.89396693392545895668303801721053258296972567022618106513441.3200877854760201765189686240178650665787305384308641898388890911033891323416400473331390370691357659
899: 233.1103.2089.460289.2147483647.110521633444549751.796968797719178740820037379973406834314737633.C90416387945708128901293924872844129606102114213823452890828517995995202874310078655148365607063828683738585073483955824456819093160415310535633065300725355667795310589753118316629665753
900: 3.3.3.5.5.5.7.11.13.19.31.37.41.61.73.101.109.151.181.251.331.601.631.1201.1321.1801.4051.8101.23311.54001.63901.100801.115201.268501.617401.695701.10567201.13334701.18837001.29247661.1182468601.1348206751.4714696801.1133836730401.307116398490301.413150254353901.6269989892198401.13861369826299351.3192261504216112476901.281941472953710177758647201
901: 6361.69431.131071.20394401.114684958103.5033986097724889062887.24803401197938095344729488923720776958854445910007112605116469737105196073594788673126100817862370896154790341813757123531166177419818716351024954871807993435500119544509526067790850037489065927577128429431630440416831
902: 3.23.83.89.683.13367.18041.20747.216481.21737299.164511353.8831418697.2168435713049.9718704501529.538939720215834697.63146810207339718162566404988206179064461273050603002917638397126970137660970487.3958859429037736877470306072068655902413162916380964479057367144710444905514865617548944617905483
903: 7.7.127.337.431.9719.490631.514711.2099863.365505823711978039310711.11053036065049294753459639.20336952491372732458100553842885784919705927999.176679585609523570738390485300032226574636113551764802696858679290493248637975181698375345266071339451988060044492896355388096556042081983225060241
904: 3.5.17.227.3391.9041.23279.48817.58309.65993.1868569.2362153.636190001.30500013280577.1066818132868207.491003369344660409.15079116213901326178369.10384593717069655112945804582584321.2480804957198250028708057046134715162580217174841698341177678467976358037638627697229748833079974029669969423384495713
905: 31.43441.121271.1164193.7648337.1163487911.7923871097285295625344647665764672671.50620094494730690929551913249948101083228214631.398578053019900248484894641069552407356642041911015002155444120375550992339839514114783311938330588905649621355978587061168712835401078826700413589317332841
906: 3.3.7.907.18121.55871.165799.2332951.70089067.790468905817.18717738334417.5667228215161742851.1302216832385373385027.7289088383388253664437433.50834050824100779677306460621499.5789297444343221862596731102919959957963.1472569697984933610350093844623116623743774608299938377008397129155903438335887
907: 1170031.3256645177.131895016205024767.2152830659975686830992339732840546772221830147185299957584990626976623475264483978431907034205273681850774164540852300728233405057836985859987169137737353456784817046991632222733053023853584283587054957654936864544191287960435736268610880263
908: 3.5.5449.297371.83132849.694512857.5661492593.26986333437777017.3454631579714210387.4565795412500725128240734773.121090008650245240545321284919376582913.9447623200404223747744805461919020208953.69982170658265444713117545258712031103399659.7992177738205979626491506950867720953545660121688631
909: 7.73.607.7432339208719.341117531003194129.1512768222413735255864403005264105839324374778520631853993.3637931457649089717051974017482661831024610395390629610955096836989065478498987963966866454094670282809870594976312548149976917222439736562085616362635853024752959363347811766891001
910: 3.11.31.43.71.127.131.281.911.2731.8191.86171.122921.131041.200201.224771.409891.1210483.7623851.112901153.1185685411.23140471537.25829691707.39537592800161.145295143558111.171525190684121.327061478509556968075523586322717436918466721.4774797453608343803270988984332214098351782527747577456028391624903856636676854631
911: 1823.26129303.201955048939840841121786425435009.1799520676358263836249116773983093776067731788104797976755522863204273973214237799542669775253771301268617374756896653578445267522764696603459866460147715295527356171742430813085374395309929925098792998479072683867643648045147452807
912: 3.3.5.7.13.17.97.229.241.257.457.571.673.1217.27361.32377.90289.131101.148961.160969.174763.524287.525313.1212847.160465489.9036489073.275415303169.24517014940753.69394460463940481.1459574594862075553.11699557817717358904481.320507768196690588004609.29034057164920993379000074993.1067252124073670544578597216793724332593915233
913: 23.89.167.35913067887863.57912614113275649087721.C97392620633548568239634573589249730498360530452867478013875083038561160166465466518049645240725641315627987597626085118882122288247879593511841569519257159310849671051778456836590397156702239318653845440692673289107267846018483602233
914: 3.150327409.6885357560205319573060633896800918448254904729193.18016078496304630901695171021337431026910172081072177047327272213360916760459792809305587.2475539419689929784935319344449409898291165097323714578650943035813830300993611462717419801770460539016610145009605554380104535919
915: 7.31.151.367.1831.2441.4271.55633.270841.360511.484074637694471.2305843009213693951.37201708625305146303973352041.95805951836468022966692945378791.8013930086014783164580302226587271.364371848053973128400380293624417256758401.19120725947222519095879164245102731413110415053568518849342625278699572681
916: 3.5.2749.1504073.5523481.18754643.20492753.602633653.33074236421.84948746297.6211454306149.59833457464970183.44185520789894155033573.979593335915791354913977669.21535805979875847804128272826013997.467795120187583723534280000348743236593.15333417141003794339164342447265426158851946182451963484372297
917: 127.263.5503.229268017217.57193908443040877545241.161226249164751695652113.573472334735477809996357383167.10350794431055162386718619237468234569.3150916688576664143611069445209929619169.183441131803022762130427722962952171341869050463.830994679927118905682507725258166370977410536910503701977
918: 3.3.3.3.7.19.73.103.307.919.2143.2857.3673.6529.11119.43691.87211.98227.123931.131071.262657.26159806891.27439122228481.33204917536003441.407770693450231393.572404735191016891.24418671951944649151.75582488424179347083438319.72665575884323021522460727660186327381229881.49848448234572624009465371493197779785120970152607
919: 33554520197234177.C132073285631608640971080881218069939015550598840123617485985552894681829849034473533152128420782235083663093803421424121134128013054177459605389128553362500891106603777027608377987904887981199501398870531793244626022081238165949504809237233242046216924573138431
920: 3.5.5.11.17.31.41.47.277.461.691.1013.1657.5981.14951.30269.61681.178481.2796203.4036961.15096281.1021622741.1884103651.7834788541.345767385170491.2646507710984041.359006912765190408181.291280009243618888211558641.254697295909573204954870539927521.38270370273627701558694122020168438884826027965104715922556374000428385841
921: 7.14608903.85724839.85798519.23487583303.78952752017.1240718764955671.7718960266212068280249289.112177476474470525577861298937835338545723093134076373561.11829883384183803555617397809738285174209809981632088992888009340082737492358515839427961249270718884790207379104927217354645342358390399
922: 3.2767.99577.110641.4776428166707.108902775905377.358228856441770927.7099353734763245383.1017228587161022218598932642491638987.340463734626779075359487007554818745945247112614613829537926067651.846134609236527432935428641453947808692744612842997575850108349114305165850593069285923876628410633
923: 1847.8191.228479.48544121.212885833.5619297841.C353240452658463370369836601559002710686353990351246921458297762233436028772514432650687618347654561088445926775380175873426837439340707339495997923330189526494625695531787327974301622937959308399173481689563542942525348070093516002890649033
924: 3.3.5.7.7.13.23.29.43.67.89.113.127.337.397.463.617.683.1429.2113.5419.8317.14323.14449.20857.78233.312709.599479.4327489.869467061.3019242689.35532364099.76096559910757.581283643249112959.70180796165277040349245703851057.4982397651178256151338302204762057.365212445341097287826412838353955921.3931002956111648245378728475226109181
925: 31.223.601.1801.27281951.616318177.1587855697992791.7248808599285760001152755641.86759605608601233853529454601.2257436864072202827294931470522533993043285627898784505166969671947021541106719772338571902055896447365119452059422036426917626910690428254442309879428329624267910530161312222097351
926: 3.11113.3407681.448747600991881.2356759188941953.76834966209858049526107.239932071009857681156251129.385606580062688087218266143.88119307925269041107418404833666787.15148264043785111348665069495360623752616947973471649653354617.497532604551403800659718805165333685595913106186792454026995210139
927: 7.73.46351.2033839.2550183799.22229194879.312842300671.1953272766780718501831.3976656429941438590393.1561132657829329085404515097.16549888083084083065824727273.7521737478732572053581227840017636545169.879740744632732726735603688644723834968599141530812429576685148083081214374014571985038046112889
928: 3.5.17.59.233.257.929.1103.2089.5569.8353.59393.65537.3033169.39594977.107367629.536903681.748264961.2245984577.239686663718401.15929619591127520827829953.82280195167144119832390568177.6033312171721035031651315652130497.18774318450142955120650303957350521748903233.15694604006012505869851221169365594050637743819041
929: 13007.340388595097.C1024976318097601233951412095549511454803054310390105093932919307232962621453835217265232117695654977616599835201440148729197010156690582912308601348451498329066457067895999549679626298818243121924005871144870348142766111509273134985469441234361521864229522632297209
930: 3.3.7.11.31.31.151.311.331.2791.11161.11471.26041.73471.103231.316201.364831561.529510939.715827883.2147483647.2903110321.4649919401.18158209813151.5947603221397891.29126056043168521.658812288653553079.454880828193476858296067961247991575807852441367281771.10396616065733554034660553056477704365402928208212077833242118911
931: 127.14897.67033.524287.4432676798593.4768748142197177447.163537220852725398851434325720959.78972995811637906093178745779924459870712173179818005292972009971283417861446119624814668948934213931984978819766986607321903664700433710451700696380890512015531612647797565422792691035241392682418527
932: 3.5.467.1399.27961.30757.135607.622577.3108221.15576974348063186977.25336594975374725568037.1137139284834559382500297.116868129879077600270344856324766260085066532853492178431.352369374013660139472574531568890678155040563007620742839120913.888192486543339587170250231534633545752101759653207234833104273
933: 7.37321.5344847.13129750729.2647649373910205158468946067671.188999403857128746828420806061841.294803681348959296477194164064643062187559537539328375831.537872590803388379860688160894788978672873866232217018604023263671.49912538921454325131579030429865305089935512074463061300777106826613804321
934: 3.33702457.121606801.48919673417.9516375589637513.133116327626495251.759355003952701949854003.27312390961824038384529619828691.2932473701943181625152024650584953.1148984537885906196977362003686090739460725564747973734847.2727318928892040009397199815225412029789790574177544409019502626344207905841
935: 23.31.89.881.1871.3191.131071.201961.707983.3706347481.9520972806333758431.1032670816743843860998850056278950666491537.C1274100224661006750837307548598427253036961482747305616223631289453325965689332056907927504879940928269631872162135333180651879126786423739992341541069280105926107714645793292038681
936: 3.3.3.5.7.13.13.17.19.37.53.73.79.109.157.241.313.433.937.1249.1613.1873.2731.3121.6553.7489.8191.21061.21841.38737.86113.121369.348661.858001.22366891.308761441.7830118297.1112388285061.6440452782193.370244405487013669.623293182848475361.5302306226370307681801.84159375948762099254554456081.66160413724915364725540228212461512514283877255084129
937: 28111.2419437071.C17081079393348232952411874726480125368697097465420100006614879651160952061315744828390594308824268908260910025913999938599927287211353738132344174441807236622498472664458556578098876353075977360122809257714575882206822914088430418999377337901221587294698698947612335391
938: 3.43.127.7327657.193707721.408335956841.761838257287.6713103182899.70321958644800017.1839633098314450447.362312427317443674457.76207764956885795275897986139.21305401445202124537563847733843096783112730151372946821753.628683935022908831926019116410056880219316806841500141982334538232031397827230330241
939: 7.1879.10960009.995114641.147859967407.14787970697180273.3857194764289141165278097.26693012026551688286164949958620483258358551879.20155798822017245111102019714324599882897299149847.7138857753733304138653757923863143665599755157337724903248921802286130665523137125162231637957328083985803371018521
940: 3.5.5.11.31.41.283.941.2351.3761.4513.13264529.894434441.2391314881.7484047069.72296287361.87255998201.165768537521.328006342451.3357909154141.38425816980821.140737471578113.3237811125343321.461797907949997211.722501809616926841.235457374510092115086834691.33869483802755570065477644041.73202300395158005845473537146974751
941: 7529.C2468815427808777830385945175570959888649322954010151512577652841207233127175594988619285951813249353482864131674513502872982111245757912252275917421142241044267118542381889815949472721865947896251559297022100274282885756253947868389157090816092206938192397903861973556952725044519
942: 3.3.7.15073.290137.2350291.852133201.60726444167.1654058017289.2134387368610417.17751783757817897.31255173993464476009.96833299198971305921.117791760059111382841.207080154684218888000497.50294321643757943005617331.4767828205180602862488887736985607398666751166000769605012698283856806259916006281652253453751
943: 47.9431.13367.39607.178481.21698431.62209711.164511353.138325941036565103.9280993516297855054039457.57644473457648767005697802783.108017532617736915133406584684682016398182243100347598313436462729073911856247557922662614974708675029796424611721425364738654561651249349759454300640753645387500306111631
944: 3.5.17.257.1181.1889.2833.3541.11329.37171.84961.157649.174877.179951.5521693.765373489.1824726041.104399276341.3203431780337.25342605037666235678081.4667813439458532797392797231517680422795032583489.1872291970855130338581402920066957633405194531207487931491005489894425834163480404545369495166430812046758483848544641
945: 7.7.31.71.73.127.151.271.337.631.23311.29191.92737.106681.122921.152041.262657.348031.649657.870031.983431.1560007.49971617830801.207617485544258392970753527.29728307155963706810228435378401.124339521078546949914304521499392241.89371283318924988713544642472309024678004403189516730060412595564942724011446583991926781827601
946: 3.23.89.431.683.947.9719.2099863.8116681.12853303.2932031007403.133139883512681.4304613491867393.4193551379485561391.1703616691469833244854254847.2319326790833455848494271717419.110790754439643451011977643288649104711084253377796092209089.52899658439525417701948935772779561657007926055578786642264995029713851
947: 295130657.25749931927.4621646208862937.11892980076500863942962129100776937.C2847922034528971677290051549879038840869047309341551394654637054075417375981106395118700814298148813029564177907105065410846683443357438966188671989301877928681552715177521447358804775039379552290813448288911916720697
948: 3.3.5.7.13.317.1423.2687.49297.151681.647011.13664473.202029703.1113491139767.18890331057055511701.23728823512345609279.31357373417090093431.381364611866507317969.201487636602438195784363.604462909806215075725313.1487840558911519281039078769.13775694692898492184744709216599873.2408840984250243046611173150925486103064449
949: 439.8191.22777.2298041.78341849.9361973132609.427960745238703.705900082312653909721.377725045152842556276329.33983040640336090041816253930273656135559781521.11691129793881963345866374419578692641974339987635890961623815193719.760339005026120346125923699971092043149237657811597446455242865775788365239
950: 3.11.31.191.251.601.1801.2281.4051.4751.174763.524287.18020551.420778751.30327152671.3011347479614249131.1369738735713888876695951.113709467433878120743807151.3145393391123750039342489201.23352531315412606928823082635851.170617159758027087771086981194610206694353113401.32972619777851117988625390165531124382269394491251
951: 7.9511.587492521482839879.4868122671322098041565641.241459659973825303567826493454039.1378790948509427717673789094900757220589207.1271824819271756089692072867669700519167079543.9815639231755686605031317440031161584572466128599.24051873260037418695405529344378285529524766471837924485276790039393009
952: 3.5.17.17.29.43.113.127.137.239.953.2381.9521.20231.26317.42841.43691.131071.354689.823481.15790321.94994369.823679683.62983048367.131105292137.1580019259393.2879347902817.536296539263941.115846651946400929.143162553165560959297.18292898984156916156396101.2488196881582734135904733409191377.967651113494068011489137268940159136059745761
953: 343081.562070136841.40496650491842199555367.824501439026637805612489876810823.C11824646522083175772063504338383335364360485678857329453728412205351206983278400600255009230735837174087429056185576826657795275601475107014254853268331384582522845348138690559512028844937072010631381701654533319231
954: 3.3.3.7.19.73.107.6043.6361.6679.69431.94447.4879711.13960201.20394401.242003089.540701761.229890275929.28059810762433.4475130366518102084427698737.65586217086670450494078662927314573302495970658410743708933357885437868217.9368364192635570536820270641094526818432914571726884941545525447306194544364947298173904481801
